timestamp,avg,min_v,max_v,stddev_v
"2022-12-19T00:00:00Z","51.9","51.8","52.1","null"
"2022-12-18T23:45:00Z","51.6","51.4","51.7","null"
"2022-12-18T23:30:00Z","51.3","51.2","51.4","null"
"2022-12-18T23:15:00Z","51.2","51.2","51.3","null"
"2022-12-18T23:00:00Z","51.4","51.3","51.6","null"
"2022-12-18T22:45:00Z","51.0","50.7","51.2","null"
"2022-12-18T22:30:00Z","50.7","50.6","50.8","null"
"2022-12-18T22:15:00Z","50.7","50.6","50.8","null"
"2022-12-18T22:00:00Z","50.5","50.3","50.7","null"
"2022-12-18T21:45:00Z","50.7","50.3","50.9","null"
"2022-12-18T21:30:00Z","50.9","50.4","51.4","null"
"2022-12-18T21:15:00Z","51.5","51.3","51.7","null"
"2022-12-18T21:00:00Z","51.6","51.2","51.9","null"
"2022-12-18T20:45:00Z","51.0","50.8","51.2","null"
"2022-12-18T20:30:00Z","50.5","50.3","50.7","null"
"2022-12-18T20:15:00Z","50.0","49.8","50.2","null"
"2022-12-18T20:00:00Z","49.4","49.1","49.7","null"
"2022-12-18T19:45:00Z","48.8","48.7","48.9","null"
"2022-12-18T19:30:00Z","48.6","48.4","48.8","null"
"2022-12-18T19:15:00Z","47.9","47.6","48.3","null"
"2022-12-18T19:00:00Z","47.6","47.4","47.7","null"
"2022-12-18T18:45:00Z","47.0","46.4","47.6","null"
"2022-12-18T18:30:00Z","46.7","46.3","47.1","null"
"2022-12-18T18:15:00Z","47.8","47.2","48.4","null"
"2022-12-18T18:00:00Z","48.6","48.3","48.9","null"
"2022-12-18T17:45:00Z","48.9","48.7","49.1","null"
"2022-12-18T17:30:00Z","48.6","48.4","48.8","null"
"2022-12-18T17:15:00Z","49.4","48.9","49.9","null"
"2022-12-18T17:00:00Z","49.7","49.6","49.8","null"
"2022-12-18T16:45:00Z","49.5","49.3","49.7","null"
"2022-12-18T16:30:00Z","48.7","48.2","49.2","null"
"2022-12-18T16:15:00Z","48.4","47.9","48.9","null"
"2022-12-18T16:00:00Z","49.4","49.1","49.7","null"
"2022-12-18T15:45:00Z","49.8","49.7","49.8","null"
"2022-12-18T15:30:00Z","49.2","48.9","49.6","null"
"2022-12-18T15:15:00Z","48.2","47.7","48.8","null"
"2022-12-18T15:00:00Z","47.8","47.7","47.8","null"
"2022-12-18T14:45:00Z","47.9","47.8","48.1","null"
"2022-12-18T14:30:00Z","49.2","48.2","50.2","null"
"2022-12-18T14:15:00Z","50.2","50.2","50.3","null"
"2022-12-18T14:00:00Z","50.2","50.1","50.3","null"
"2022-12-18T13:45:00Z","49.6","49.3","49.9","null"
"2022-12-18T13:30:00Z","49.5","49.3","49.6","null"
"2022-12-18T13:15:00Z","48.9","48.6","49.2","null"
"2022-12-18T13:00:00Z","49.1","48.4","49.6","null"
"2022-12-18T12:45:00Z","49.1","48.9","49.2","null"
"2022-12-18T12:30:00Z","49.2","49.1","49.3","null"
"2022-12-18T12:15:00Z","49.5","49.4","49.6","null"
"2022-12-18T12:00:00Z","49.3","49.2","49.4","null"
"2022-12-18T11:45:00Z","49.5","49.1","49.9","null"
"2022-12-18T11:30:00Z","49.6","49.3","50.1","null"
"2022-12-18T11:15:00Z","49.7","49.4","49.9","null"
"2022-12-18T11:00:00Z","48.8","48.3","49.3","null"
"2022-12-18T10:45:00Z","47.9","47.6","48.2","null"
"2022-12-18T10:30:00Z","49.3","48.2","50.4","null"
"2022-12-18T10:15:00Z","50.1","49.7","50.6","null"
"2022-12-18T10:00:00Z","50.3","50.1","50.6","null"
"2022-12-18T09:45:00Z","50.2","49.9","50.4","null"
"2022-12-18T09:30:00Z","49.3","48.8","49.8","null"
"2022-12-18T09:15:00Z","50.1","49.4","50.7","null"
"2022-12-18T09:00:00Z","51.3","50.6","52.1","null"
"2022-12-18T08:45:00Z","52.9","52.2","53.7","null"
"2022-12-18T08:30:00Z","54.1","53.8","54.4","null"
"2022-12-18T08:15:00Z","54.5","54.4","54.6","null"
"2022-12-18T08:00:00Z","54.2","53.9","54.3","null"
"2022-12-18T07:45:00Z","54.8","54.4","55.2","null"
"2022-12-18T07:30:00Z","55.2","54.9","55.4","null"
"2022-12-18T07:15:00Z","55.2","54.9","55.6","null"
"2022-12-18T07:00:00Z","55.8","55.6","55.9","null"
"2022-12-18T06:30:00Z","56.0","55.9","56.1","null"
"2022-12-18T06:15:00Z","55.9","55.9","55.9","null"
"2022-12-18T06:00:00Z","56.0","55.9","56.1","null"
"2022-12-18T05:45:00Z","56.0","55.9","56.1","null"
"2022-12-18T05:30:00Z","56.2","55.8","56.6","null"
"2022-12-18T05:15:00Z","56.7","56.7","56.7","null"
"2022-12-18T04:45:00Z","56.6","56.6","56.6","null"
"2022-12-18T04:30:00Z","56.3","56.1","56.4","null"
"2022-12-18T04:15:00Z","56.4","56.3","56.6","null"
"2022-12-18T04:00:00Z","56.6","56.6","56.6","null"
"2022-12-18T03:45:00Z","56.4","56.3","56.4","null"
"2022-12-18T03:30:00Z","55.9","55.6","56.2","null"
"2022-12-18T03:15:00Z","55.4","55.3","55.4","null"
"2022-12-18T03:00:00Z","55.4","55.4","55.4","null"
"2022-12-18T02:15:00Z","55.5","55.4","55.6","null"
"2022-12-18T02:00:00Z","55.2","54.8","55.4","null"
"2022-12-18T01:45:00Z","54.8","54.6","55.1","null"
"2022-12-18T01:30:00Z","54.8","54.7","54.8","null"
"2022-12-18T01:15:00Z","54.4","54.3","54.6","null"
"2022-12-18T01:00:00Z","54.1","53.9","54.2","null"
"2022-12-18T00:45:00Z","53.8","53.7","53.8","null"
"2022-12-18T00:30:00Z","53.7","53.6","53.8","null"
"2022-12-18T00:15:00Z","53.4","53.3","53.6","null"
"2022-12-18T00:00:00Z","53.3","53.2","53.4","null"
"2022-12-17T23:45:00Z","53.5","53.3","53.7","null"
"2022-12-17T23:30:00Z","53.7","53.6","53.8","null"
"2022-12-17T23:15:00Z","53.3","53.2","53.4","null"
"2022-12-17T23:00:00Z","52.9","52.8","53.1","null"
"2022-12-17T22:45:00Z","52.3","51.9","52.7","null"
"2022-12-17T22:30:00Z","52.8","52.6","52.9","null"
"2022-12-17T22:15:00Z","52.6","52.4","52.7","null"
"2022-12-17T22:00:00Z","52.3","52.3","52.3","null"
"2022-12-17T21:45:00Z","52.4","52.2","52.6","null"
"2022-12-17T21:30:00Z","52.1","51.8","52.3","null"
"2022-12-17T21:15:00Z","52.5","52.1","52.9","null"
"2022-12-17T21:00:00Z","53.1","53.1","53.1","null"
"2022-12-17T20:45:00Z","53.0","52.9","53.1","null"
"2022-12-17T20:30:00Z","52.6","52.4","52.8","null"
"2022-12-17T20:15:00Z","52.6","52.6","52.7","null"
"2022-12-17T20:00:00Z","52.8","52.8","52.8","null"
"2022-12-17T19:45:00Z","52.8","52.7","52.8","null"
"2022-12-17T19:30:00Z","52.6","52.4","52.7","null"
"2022-12-17T19:15:00Z","52.2","52.1","52.3","null"
"2022-12-17T19:00:00Z","51.6","51.3","51.9","null"
"2022-12-17T18:45:00Z","51.4","51.2","51.6","null"
"2022-12-17T18:30:00Z","51.6","51.4","51.8","null"
"2022-12-17T18:15:00Z","51.9","51.8","51.9","null"
"2022-12-17T18:00:00Z","51.4","51.2","51.7","null"
"2022-12-17T17:45:00Z","50.7","50.1","51.3","null"
"2022-12-17T17:30:00Z","52.0","51.4","52.6","null"
"2022-12-17T17:15:00Z","52.1","51.8","52.4","null"
"2022-12-17T17:00:00Z","52.0","51.7","52.3","null"
"2022-12-17T16:45:00Z","51.9","51.7","52.1","null"
"2022-12-17T16:30:00Z","51.8","51.7","51.8","null"
"2022-12-17T16:15:00Z","51.6","51.6","51.7","null"
"2022-12-17T16:00:00Z","51.2","51.1","51.4","null"
"2022-12-17T15:45:00Z","50.7","50.4","50.9","null"
"2022-12-17T15:30:00Z","49.9","49.4","50.3","null"
"2022-12-17T15:15:00Z","50.3","49.9","50.8","null"
"2022-12-17T15:00:00Z","51.4","50.9","51.9","null"
"2022-12-17T14:45:00Z","51.9","51.8","52.1","null"
"2022-12-17T14:30:00Z","51.9","51.7","52.1","null"
"2022-12-17T14:15:00Z","52.7","52.2","53.1","null"
"2022-12-17T14:00:00Z","52.1","51.8","52.4","null"
"2022-12-17T13:45:00Z","52.1","52.1","52.2","null"
"2022-12-17T13:30:00Z","52.0","51.9","52.1","null"
"2022-12-17T13:15:00Z","52.2","52.2","52.3","null"
"2022-12-17T13:00:00Z","52.1","51.8","52.4","null"
"2022-12-17T12:45:00Z","51.2","50.7","51.7","null"
"2022-12-17T12:30:00Z","50.3","49.9","50.7","null"
"2022-12-17T12:15:00Z","50.6","50.4","50.8","null"
"2022-12-17T12:00:00Z","50.0","49.8","50.3","null"
"2022-12-17T11:45:00Z","50.0","49.9","50.1","null"
"2022-12-17T11:30:00Z","50.4","50.2","50.7","null"
"2022-12-17T11:15:00Z","50.6","50.4","50.8","null"
"2022-12-17T11:00:00Z","50.4","50.2","50.7","null"
"2022-12-17T10:45:00Z","50.4","50.1","50.7","null"
"2022-12-17T10:30:00Z","50.4","50.2","50.6","null"
"2022-12-17T10:15:00Z","50.5","50.3","50.7","null"
"2022-12-17T10:00:00Z","50.6","50.2","51.1","null"
"2022-12-17T09:45:00Z","50.8","50.6","51.2","null"
"2022-12-17T09:30:00Z","51.4","50.9","51.8","null"
"2022-12-17T09:15:00Z","51.4","51.1","51.7","null"
"2022-12-17T09:00:00Z","51.2","51.1","51.3","null"
"2022-12-17T08:45:00Z","51.4","51.1","51.8","null"
"2022-12-17T08:30:00Z","52.2","51.8","52.7","null"
"2022-12-17T08:15:00Z","53.8","52.8","54.7","null"
"2022-12-17T08:00:00Z","54.7","54.6","54.8","null"
"2022-12-17T07:45:00Z","54.3","54.2","54.4","null"
"2022-12-17T07:30:00Z","53.9","53.6","54.3","null"
"2022-12-17T07:15:00Z","54.4","54.3","54.4","null"
"2022-12-17T07:00:00Z","53.8","53.3","54.3","null"
"2022-12-17T06:45:00Z","53.7","53.4","53.9","null"
"2022-12-17T06:30:00Z","53.6","53.6","53.7","null"
"2022-12-17T06:15:00Z","53.7","53.6","53.8","null"
"2022-12-17T06:00:00Z","53.9","53.8","53.9","null"
"2022-12-17T05:45:00Z","54.1","53.9","54.2","null"
"2022-12-17T05:30:00Z","54.4","53.7","55.2","null"
"2022-12-17T05:15:00Z","55.1","54.9","55.3","null"
"2022-12-17T05:00:00Z","54.5","54.2","54.8","null"
"2022-12-17T04:45:00Z","54.6","54.1","55.2","null"
"2022-12-17T04:30:00Z","55.6","55.3","55.9","null"
"2022-12-17T04:15:00Z","56.0","55.9","56.1","null"
"2022-12-17T04:00:00Z","56.1","55.8","56.3","null"
"2022-12-17T03:45:00Z","56.2","56.2","56.2","null"
"2022-12-17T03:30:00Z","55.8","55.4","56.1","null"
"2022-12-17T03:15:00Z","55.7","55.6","55.8","null"
"2022-12-17T03:00:00Z","55.8","55.7","55.8","null"
"2022-12-17T02:45:00Z","55.7","55.7","55.7","null"
"2022-12-17T02:30:00Z","55.4","55.3","55.6","null"
"2022-12-17T02:15:00Z","55.1","55.1","55.2","null"
"2022-12-17T02:00:00Z","54.9","54.8","55.1","null"
"2022-12-17T01:45:00Z","54.7","54.7","54.7","null"
"2022-12-17T01:30:00Z","54.6","54.6","54.6","null"
"2022-12-17T01:15:00Z","54.4","54.4","54.4","null"
"2022-12-17T01:00:00Z","54.2","54.1","54.3","null"
"2022-12-17T00:45:00Z","53.9","53.8","53.9","null"
"2022-12-17T00:30:00Z","53.6","53.4","53.7","null"
"2022-12-17T00:15:00Z","53.4","53.3","53.4","null"
"2022-12-17T00:00:00Z","53.6","53.6","53.6","null"
"2022-12-16T23:45:00Z","53.3","53.2","53.4","null"
"2022-12-16T23:30:00Z","53.3","53.2","53.4","null"
"2022-12-16T23:15:00Z","52.9","52.8","53.1","null"
"2022-12-16T23:00:00Z","52.8","52.7","52.8","null"
"2022-12-16T22:45:00Z","52.5","52.3","52.7","null"
"2022-12-16T22:30:00Z","52.2","51.9","52.4","null"
"2022-12-16T22:15:00Z","52.0","51.7","52.2","null"
"2022-12-16T22:00:00Z","51.4","51.2","51.6","null"
"2022-12-16T21:45:00Z","51.9","51.3","52.6","null"
"2022-12-16T21:30:00Z","52.4","52.1","52.7","null"
"2022-12-16T21:15:00Z","52.5","52.2","52.7","null"
"2022-12-16T21:00:00Z","52.2","52.2","52.3","null"
"2022-12-16T20:45:00Z","52.2","52.1","52.4","null"
"2022-12-16T20:30:00Z","52.7","52.6","52.8","null"
"2022-12-16T20:15:00Z","52.2","52.1","52.4","null"
"2022-12-16T20:00:00Z","51.9","51.9","51.9","null"
"2022-12-16T19:45:00Z","52.2","52.1","52.4","null"
"2022-12-16T19:30:00Z","52.0","51.8","52.3","null"
"2022-12-16T19:15:00Z","52.5","52.2","52.8","null"
"2022-12-16T19:00:00Z","52.1","51.9","52.2","null"
"2022-12-16T18:45:00Z","52.0","51.9","52.1","null"
"2022-12-16T18:30:00Z","51.6","51.4","51.8","null"
"2022-12-16T18:15:00Z","51.6","51.4","51.8","null"
"2022-12-16T18:00:00Z","51.6","51.3","51.8","null"
"2022-12-16T17:45:00Z","51.5","51.4","51.6","null"
"2022-12-16T17:30:00Z","51.3","50.9","51.7","null"
"2022-12-16T17:15:00Z","50.9","50.8","51.1","null"
"2022-12-16T17:00:00Z","50.4","50.2","50.7","null"
"2022-12-16T16:45:00Z","50.5","50.4","50.6","null"
"2022-12-16T16:30:00Z","50.7","50.4","50.9","null"
"2022-12-16T16:15:00Z","51.8","51.1","52.6","null"
"2022-12-16T16:00:00Z","52.6","52.4","52.7","null"
"2022-12-16T15:45:00Z","52.1","51.8","52.3","null"
"2022-12-16T15:30:00Z","51.8","51.7","51.9","null"
"2022-12-16T15:15:00Z","51.9","51.7","52.1","null"
"2022-12-16T15:00:00Z","51.1","50.7","51.6","null"
"2022-12-16T14:45:00Z","50.5","49.6","51.8","null"
"2022-12-16T14:30:00Z","52.7","52.0","53.6","null"
"2022-12-16T14:15:00Z","53.6","53.5","53.8","null"
"2022-12-16T14:00:00Z","53.2","53.0","53.4","null"
"2022-12-16T13:45:00Z","52.6","52.4","52.9","null"
"2022-12-16T13:30:00Z","52.4","52.1","52.8","null"
"2022-12-16T13:15:00Z","52.5","52.1","52.9","null"
"2022-12-16T13:00:00Z","51.9","51.8","52.0","null"
"2022-12-16T12:45:00Z","51.9","51.9","51.9","null"
"2022-12-16T12:30:00Z","51.6","51.5","51.8","null"
"2022-12-16T12:15:00Z","51.5","51.2","51.8","null"
"2022-12-16T12:00:00Z","52.1","51.9","52.2","null"
"2022-12-16T11:45:00Z","51.3","50.6","52.0","null"
"2022-12-16T11:30:00Z","50.6","50.4","50.9","null"
"2022-12-16T11:15:00Z","49.5","48.8","50.2","null"
"2022-12-16T11:00:00Z","46.0","42.4","48.6","null"
"2022-12-16T10:45:00Z","41.6","36.2","43.4","null"
"2022-12-16T10:30:00Z","35.8","35.8","35.9","null"
"2022-12-16T10:15:00Z","35.9","35.9","35.9","null"
"2022-12-16T10:00:00Z","35.8","35.8","35.9","null"
"2022-12-16T09:45:00Z","35.7","35.6","35.8","null"
"2022-12-16T09:30:00Z","35.6","35.5","35.8","null"
"2022-12-16T09:15:00Z","35.6","35.6","35.6","null"
"2022-12-16T09:00:00Z","35.7","35.6","35.8","null"
"2022-12-16T08:30:00Z","35.6","35.6","35.6","null"
"2022-12-16T08:15:00Z","35.5","35.5","35.5","null"
"2022-12-16T08:00:00Z","35.4","35.4","35.4","null"
"2022-12-16T07:45:00Z","35.3","35.2","35.4","null"
"2022-12-16T07:30:00Z","35.2","35.2","35.2","null"
"2022-12-16T07:15:00Z","35.1","35.0","35.1","null"
"2022-12-16T07:00:00Z","35.0","35.0","35.0","null"
"2022-12-16T06:45:00Z","34.8","34.6","34.9","null"
"2022-12-16T06:30:00Z","34.6","34.5","34.6","null"
"2022-12-16T06:15:00Z","34.3","34.2","34.4","null"
"2022-12-16T06:00:00Z","34.1","34.1","34.1","null"
"2022-12-16T05:45:00Z","34.0","34.0","34.0","null"
"2022-12-16T05:30:00Z","34.2","33.9","34.5","null"
"2022-12-16T05:15:00Z","33.8","32.8","34.8","null"
"2022-12-16T05:00:00Z","32.9","32.8","32.9","null"
"2022-12-16T04:45:00Z","33.0","32.9","33.1","null"
"2022-12-16T04:15:00Z","33.1","33.1","33.2","null"
"2022-12-16T03:45:00Z","33.2","33.2","33.2","null"
"2022-12-16T03:30:00Z","33.3","33.3","33.3","null"
"2022-12-16T03:15:00Z","33.4","33.3","33.4","null"
"2022-12-16T03:00:00Z","33.5","33.4","33.6","null"
"2022-12-16T02:45:00Z","33.5","33.4","33.6","null"
"2022-12-16T02:30:00Z","33.5","33.4","33.6","null"
"2022-12-16T02:15:00Z","33.6","33.6","33.6","null"
"2022-12-16T02:00:00Z","33.8","33.7","33.8","null"
"2022-12-16T01:30:00Z","33.8","33.8","33.8","null"
"2022-12-16T01:15:00Z","33.9","33.9","33.9","null"
"2022-12-16T00:45:00Z","34.1","34.1","34.2","null"
"2022-12-16T00:30:00Z","34.2","34.2","34.3","null"
"2022-12-16T00:15:00Z","34.4","34.3","34.4","null"
"2022-12-15T23:45:00Z","34.4","34.4","34.4","null"
"2022-12-15T23:30:00Z","34.6","34.6","34.6","null"
"2022-12-15T22:45:00Z","34.7","34.7","34.8","null"
"2022-12-15T22:30:00Z","34.8","34.8","34.8","null"
"2022-12-15T22:00:00Z","35.0","34.9","35.1","null"
"2022-12-15T21:15:00Z","35.2","35.2","35.2","null"
"2022-12-15T21:00:00Z","35.3","35.3","35.3","null"
"2022-12-15T20:30:00Z","35.4","35.4","35.4","null"
"2022-12-15T20:15:00Z","35.6","35.6","35.6","null"
"2022-12-15T20:00:00Z","35.7","35.7","35.7","null"
"2022-12-15T19:30:00Z","35.9","35.8","35.9","null"
"2022-12-15T19:15:00Z","35.8","35.8","35.8","null"
"2022-12-15T19:00:00Z","35.9","35.9","35.9","null"
"2022-12-15T18:15:00Z","36.1","36.1","36.1","null"
"2022-12-15T18:00:00Z","35.9","35.9","35.9","null"
"2022-12-15T17:30:00Z","36.1","36.1","36.1","null"
"2022-12-15T17:15:00Z","36.2","36.2","36.3","null"
"2022-12-15T17:00:00Z","36.5","36.4","36.6","null"
"2022-12-15T16:45:00Z","36.7","36.7","36.7","null"
"2022-12-15T16:30:00Z","36.8","36.8","36.8","null"
"2022-12-15T16:15:00Z","36.9","36.9","36.9","null"
"2022-12-15T16:00:00Z","37.1","37.1","37.2","null"
"2022-12-15T15:45:00Z","37.4","37.3","37.4","null"
"2022-12-15T15:30:00Z","37.6","37.6","37.7","null"
"2022-12-15T15:15:00Z","37.9","37.8","38.1","null"
"2022-12-15T15:00:00Z","38.3","38.2","38.4","null"
"2022-12-15T14:45:00Z","38.7","38.6","38.8","null"
"2022-12-15T14:30:00Z","39.1","38.9","39.3","null"
"2022-12-15T14:15:00Z","39.6","39.4","39.8","null"
"2022-12-15T14:00:00Z","40.1","39.9","40.3","null"
"2022-12-15T13:45:00Z","40.6","40.4","40.8","null"
"2022-12-15T13:30:00Z","41.1","40.9","41.3","null"
"2022-12-15T13:15:00Z","41.6","41.4","41.7","null"
"2022-12-15T13:00:00Z","41.9","41.8","42.1","null"
"2022-12-15T12:45:00Z","42.4","42.2","42.7","null"
"2022-12-15T12:30:00Z","43.3","42.8","43.8","null"
"2022-12-15T12:15:00Z","43.2","42.2","44.2","null"
"2022-12-15T12:00:00Z","43.1","42.8","43.4","null"
"2022-12-15T11:45:00Z","43.9","43.5","44.2","null"
"2022-12-15T11:30:00Z","44.7","44.4","45.0","null"
"2022-12-15T11:15:00Z","45.5","45.1","45.9","null"
"2022-12-15T11:00:00Z","46.6","46.0","47.1","null"
"2022-12-15T10:45:00Z","48.1","47.2","49.0","null"
"2022-12-15T10:30:00Z","50.4","49.1","51.6","null"
"2022-12-15T10:15:00Z","50.4","43.2","53.5","null"
"2022-12-15T10:00:00Z","43.8","43.4","44.1","null"
"2022-12-15T09:45:00Z","44.6","44.2","45.1","null"
"2022-12-15T09:30:00Z","45.8","45.2","46.4","null"
"2022-12-15T09:15:00Z","47.4","46.6","48.3","null"
"2022-12-15T09:00:00Z","49.6","48.4","50.8","null"
"2022-12-15T08:45:00Z","52.6","50.9","54.2","null"
"2022-12-15T08:30:00Z","54.8","54.3","55.2","null"
"2022-12-15T08:15:00Z","55.0","54.7","55.3","null"
"2022-12-15T08:00:00Z","54.7","54.6","54.8","null"
"2022-12-15T07:45:00Z","55.2","54.9","55.4","null"
"2022-12-15T07:30:00Z","52.9","50.5","57.3","null"
"2022-12-15T07:15:00Z","54.7","51.8","57.0","null"
"2022-12-15T07:00:00Z","56.9","56.6","57.2","null"
"2022-12-15T06:45:00Z","56.4","56.1","56.6","null"
"2022-12-15T06:30:00Z","55.2","54.4","56.0","null"
"2022-12-15T06:15:00Z","54.2","53.6","54.9","null"
"2022-12-15T06:00:00Z","55.4","55.0","55.8","null"
"2022-12-15T05:45:00Z","54.8","54.2","55.5","null"
"2022-12-15T05:30:00Z","57.5","55.0","59.3","null"
"2022-12-15T05:15:00Z","59.4","59.3","59.4","null"
"2022-12-15T05:00:00Z","58.8","58.4","59.2","null"
"2022-12-15T04:45:00Z","57.9","57.6","58.3","null"
"2022-12-15T04:30:00Z","56.9","56.4","57.4","null"
"2022-12-15T04:15:00Z","56.2","55.9","56.4","null"
"2022-12-15T04:00:00Z","55.1","54.4","55.8","null"
"2022-12-15T03:45:00Z","54.7","53.9","55.4","null"
"2022-12-15T03:30:00Z","55.5","55.1","55.9","null"
"2022-12-15T03:15:00Z","54.6","54.1","55.0","null"
"2022-12-15T03:00:00Z","55.6","54.2","57.0","null"
"2022-12-15T02:45:00Z","58.6","57.1","60.3","null"
"2022-12-15T02:30:00Z","61.5","60.4","62.5","null"
"2022-12-15T02:15:00Z","62.0","61.6","62.4","null"
"2022-12-15T02:00:00Z","61.5","61.4","61.6","null"
"2022-12-15T01:45:00Z","61.1","60.9","61.4","null"
"2022-12-15T01:30:00Z","60.7","60.6","60.8","null"
"2022-12-15T01:15:00Z","60.2","60.0","60.5","null"
"2022-12-15T01:00:00Z","59.3","58.8","59.9","null"
"2022-12-15T00:45:00Z","58.6","58.1","59.0","null"
"2022-12-15T00:30:00Z","57.6","57.0","58.2","null"
"2022-12-15T00:15:00Z","57.1","56.9","57.2","null"
"2022-12-15T00:00:00Z","56.9","56.6","57.1","null"
"2022-12-14T23:45:00Z","56.1","55.6","56.5","null"
"2022-12-14T23:30:00Z","54.5","53.5","55.5","null"
"2022-12-14T23:15:00Z","54.3","52.8","56.3","null"
"2022-12-14T23:00:00Z","54.1","51.7","56.4","null"
"2022-12-14T22:45:00Z","51.8","51.1","52.8","null"
"2022-12-14T22:30:00Z","52.0","50.1","53.9","null"
"2022-12-14T22:15:00Z","52.6","51.2","53.9","null"
"2022-12-14T22:00:00Z","54.9","54.1","55.8","null"
"2022-12-14T21:45:00Z","55.1","54.2","55.9","null"
